AccountID,CustomerID,ProductID,BranchID,OpenDateKey,Balance,Status,InterestRate
1068,91,2,105,20230131,1065142.72,Active,6.23
1069,548,1,105,20240721,1444821.22,Active,3.85
1070,1660,1,101,20230406,1310407.81,Active,6.76
1071,1950,8,104,20230310,-5738776.12,Active,14.07
1072,182,10,106,20230902,11678308.35,Active,0.0
1073,1349,6,109,20230204,-4349097.77,Active,10.91
1074,834,3,110,20230705,603267.01,Active,5.1
1075,599,3,108,20230524,1013890.33,Closed,4.84
1076,178,10,105,20240512,22176922.49,Active,0.0
1077,956,8,109,20240825,-6901309.69,Active,9.73
1078,1038,3,110,20230909,513133.17,Active,5.85
1079,1744,10,103,20240801,24442183.46,Dormant,0.0
1080,812,2,107,20230618,1321203.8,Active,7.46
1081,1065,2,110,20240827,7056.7,Active,7.21
1082,338,4,106,20231130,-3938980.94,Dormant,10.94
1083,765,9,107,20230917,-4208812.16,Active,14.65
1084,720,7,102,20241021,-67744.44,Active,35.59
1085,1422,4,101,20230312,-7150809.11,Active,15.77
1086,1015,3,102,20240128,1042711.15,Active,4.38
1087,621,4,109,20230407,-5124076.49,Active,15.64
1088,34,1,105,20230221,182492.23,Active,3.84
1089,147,2,105,20230117,679446.44,Closed,3.54
1090,1355,7,101,20230429,-209345.55,Active,29.4
1091,427,5,107,20240312,-4973099.31,Active,15.4
1092,1216,1,108,20231031,1465543.18,Active,5.25
1093,524,8,107,20241006,-6035697.76,Active,14.27
1094,1203,10,106,20240515,23753496.58,Closed,0.0
1095,779,1,108,20240625,1138815.16,Active,3.39
1096,189,2,104,20231209,1086693.67,Dormant,6.22
1097,932,7,106,20231004,-72413.59,Active,41.71
1098,635,9,108,20240319,-1771615.07,Active,11.58
1099,263,10,101,20240920,23420685.51,Active,0.0
1100,949,5,110,20230427,-3136015.96,Active,15.44
1101,100,5,110,20240630,-985465.11,Active,12.38
1102,926,5,103,20240123,-366541.12,Active,13.01
1103,1407,3,102,20230329,299485.5,Active,5.19
1104,1589,3,107,20240727,66768.14,Active,3.82
1105,1399,10,108,20230712,6103946.84,Active,0.0
1106,1868,2,102,20240906,247485.49,Closed,3.59
1107,1240,10,101,20240625,11233383.71,Active,0.0
1108,43,9,106,20240822,-5096914.39,Active,9.3
1109,572,7,109,20230218,-210614.33,Active,25.2
1110,1798,6,108,20231010,-3240549.44,Dormant,15.39
1111,1794,3,102,20230429,37139.8,Active,3.39
1112,403,8,109,20240219,-3017869.08,Active,10.47
1113,1618,3,110,20240808,620470.39,Active,5.52
1114,302,5,103,20230529,-5985805.07,Active,11.43
1115,1045,1,102,20230328,787320.12,Active,4.2
1116,622,3,106,20231222,1381176.76,Active,6.87
1117,387,8,108,20240101,-3855938.11,Active,9.24
1118,1298,9,102,20230925,-1211593.54,Active,9.45
1119,1764,2,108,20240211,770563.5,Active,7.44
1120,506,7,106,20230927,-281282.56,Active,38.9
1121,1541,7,101,20240906,-261200.62,Active,38.05
1122,1376,6,107,20240906,-3626135.29,Active,14.77
1123,1859,3,108,20241024,922728.77,Dormant,6.56
1124,1324,3,104,20231203,898869.3,Active,4.29
1125,887,10,101,20240703,10724252.71,Active,0.0
1126,1592,3,101,20241012,554912.17,Active,4.77
1127,1653,6,105,20231007,-6698779.55,Dormant,13.04
1128,1752,8,109,20240526,-3927910.71,Dormant,14.18
1129,1208,9,110,20241109,-4814767.96,Active,14.39
1130,691,2,108,20230303,1462864.75,Active,5.4
1131,129,5,105,20240109,-7476578.9,Active,15.06
1132,467,6,106,20231015,-7262380.17,Active,12.75
1133,628,4,106,20230922,-4165490.5,Active,11.59
1134,869,4,110,20230810,-7129875.65,Active,9.54
1135,605,4,106,20230729,-5715337.25,Active,12.65
1136,948,10,109,20240711,4748682.43,Dormant,0.0
1137,1308,4,104,20230705,-4805143.4,Active,13.25
1138,1818,8,106,20240423,-2002788.82,Active,12.13
1139,1164,8,109,20231118,-2764125.49,Active,10.41
1140,255,7,109,20231111,-295160.27,Active,24.06
1141,1914,5,108,20241216,-3665346.5,Active,15.93
1142,568,9,110,20240514,-3392920.9,Closed,10.49
1143,1287,8,110,20240317,-909229.45,Active,11.78
1144,287,3,102,20230518,542641.06,Active,6.61
1145,1736,2,105,20230614,162084.98,Active,5.41
1146,197,7,104,20231101,-11981.22,Active,35.89
1147,229,6,110,20230107,-5770597.06,Active,10.63
1148,452,10,110,20240417,14480118.96,Active,0.0
1149,1722,4,103,20231003,-232484.82,Active,12.88
1150,352,7,104,20231128,-162513.38,Active,24.31
1151,1170,10,105,20230405,20333983.17,Active,0.0
1152,833,4,104,20230504,-3703077.57,Active,9.74
1153,452,5,102,20230409,-75188.47,Active,13.53
1154,1764,10,107,20241005,11431047.54,Dormant,0.0
1155,837,8,108,20230327,-1245565.0,Dormant,15.16
1156,1538,7,101,20230804,-162379.39,Dormant,28.89
1157,1007,7,109,20230418,-102686.62,Active,24.37
1158,795,8,110,20230608,-1683483.17,Active,9.58
1159,1715,7,103,20231027,-236420.99,Active,27.73
1160,830,5,104,20230411,-5733723.59,Active,15.24
1161,1798,8,101,20240827,-5507612.79,Active,12.72
1162,133,8,101,20230908,-3141515.53,Active,11.09
1163,1006,7,108,20240422,-272756.41,Active,25.61
1164,469,5,106,20240522,-7297209.23,Active,10.45
1165,449,10,109,20230714,15178077.9,Dormant,0.0
1166,782,6,101,20230421,-6097646.42,Dormant,9.17
1167,190,10,109,20240510,1726594.27,Dormant,0.0
1168,928,3,105,20240912,213309.42,Dormant,4.96
1169,381,4,107,20240409,-2527206.86,Active,12.4
1170,189,10,101,20241128,14528921.71,Dormant,0.0
1171,1776,3,105,20240125,822359.89,Dormant,7.24
1172,484,1,104,20231226,904348.87,Active,3.35
1173,552,3,109,20241221,187081.78,Active,5.08
1174,1482,3,103,20241124,800952.36,Active,3.84
1175,667,3,105,20240326,770355.62,Active,3.09
1176,117,7,103,20240624,-50100.38,Dormant,32.44
1177,496,10,106,20241110,14559680.33,Active,0.0
1178,359,2,104,20230418,243968.27,Active,5.73
1179,773,3,101,20230625,431516.54,Active,5.38
1180,1545,7,109,20230816,-162440.69,Active,31.27
1181,1971,9,106,20240822,-6301758.53,Dormant,12.83
1182,830,5,109,20230303,-7498117.36,Dormant,9.75
1183,259,1,104,20240314,111052.19,Dormant,7.48
1184,237,10,107,20240513,9873020.89,Active,0.0
1185,998,4,101,20230712,-1763784.92,Active,14.31
1186,922,10,103,20230527,16402247.32,Active,0.0
1187,34,4,108,20230905,-2060713.63,Active,11.49
1188,761,4,108,20230624,-1086792.17,Active,15.7
1189,299,2,105,20230408,561679.43,Dormant,4.58
1190,1817,7,102,20241205,-179470.94,Active,30.39
1191,978,1,108,20241223,102565.73,Active,4.49
1192,1038,3,101,20241122,1488157.24,Active,3.66
1193,553,1,101,20241212,764750.55,Active,5.84
1194,919,7,106,20230517,-239553.35,Active,32.29
1195,584,6,101,20230924,-6419730.48,Dormant,12.89
1196,1554,8,107,20230212,-6120935.2,Active,8.77
1197,1493,10,109,20240124,2148584.94,Dormant,0.0
1198,774,6,108,20230614,-5865026.17,Active,13.26
1199,1561,4,102,20230710,-4954151.12,Active,10.57
1200,91,5,101,20230528,-7630799.3,Active,9.96
1201,856,3,107,20240818,821036.9,Dormant,4.15
1202,2,2,103,20240813,1288402.14,Active,4.19
1203,136,4,108,20230625,-7325315.46,Active,9.74
1204,234,2,108,20230227,1217722.98,Active,4.54
1205,763,8,105,20240901,-4637495.47,Dormant,12.61
1206,1520,6,106,20240911,-4237337.79,Dormant,13.51
1207,1208,9,105,20240122,-6459202.23,Active,14.34
1208,1669,1,107,20231024,725610.55,Active,4.48
1209,1022,7,101,20230930,-285630.14,Dormant,29.41
1210,219,3,109,20240608,336214.19,Dormant,6.53
1211,510,8,103,20230927,-7412110.48,Active,13.73
1212,846,7,107,20231207,-169971.86,Active,29.38
1213,1277,8,102,20240615,-6210980.03,Active,15.45
1214,832,7,103,20241030,-124266.87,Active,41.61
1215,759,2,105,20240216,354287.8,Active,6.96
1216,1963,7,110,20230716,-64208.57,Active,31.74
1217,499,10,103,20230830,8734726.51,Active,0.0
1218,1748,2,102,20231128,124060.2,Active,6.58
1219,1107,7,108,20240304,-268974.39,Active,40.82
1220,1429,3,101,20241015,4128.8,Active,3.8
1221,1728,6,106,20240805,-5345162.94,Active,9.16
1222,635,6,102,20230715,-359590.87,Closed,12.87
1223,1259,1,104,20240717,1184524.48,Dormant,7.04
1224,1005,2,105,20241020,890461.86,Active,5.77
1225,1704,10,105,20240409,3896092.09,Dormant,0.0
1226,323,9,102,20241122,-3996503.41,Active,10.18
1227,806,6,103,20230921,-5574524.73,Active,14.58
1228,1043,5,105,20230625,-5245240.86,Active,14.61
1229,1906,4,105,20230928,-5346730.15,Active,10.08
1230,1441,3,101,20231211,120100.24,Active,5.64
1231,221,8,103,20240917,-1237148.23,Active,9.05
1232,1409,6,110,20231014,-1952069.74,Active,12.11
1233,1905,9,110,20241110,-2455240.71,Dormant,13.82
1234,1344,1,106,20240310,235639.9,Active,3.86
1235,65,5,107,20240103,-1533171.81,Active,12.23
1236,815,6,108,20241203,-1106580.87,Closed,10.95
1237,865,6,110,20230216,-6951664.21,Dormant,9.88
1238,337,5,107,20230602,-791069.85,Active,15.07
1239,87,3,104,20230724,769663.83,Active,5.23
1240,415,3,107,20230227,58635.18,Active,3.04
1241,703,10,106,20230908,8760905.52,Active,0.0
1242,1986,9,104,20230928,-1727941.01,Active,10.99
1243,1509,9,105,20240126,-4270409.34,Closed,15.17
1244,1255,10,104,20241025,11155972.71,Active,0.0
1245,932,10,109,20240223,7609735.51,Active,0.0
1246,583,6,101,20241106,-3288323.58,Active,13.2
1247,972,7,108,20241114,-274231.56,Active,34.96
1248,646,10,104,20241031,11507147.79,Active,0.0
1249,80,4,110,20230812,-2070428.22,Active,10.49
1250,84,4,108,20230305,-1949890.75,Active,8.52
1251,156,5,109,20230907,-6524676.19,Active,12.6
1252,1028,5,110,20240709,-5323347.84,Active,12.22
1253,1094,9,105,20240311,-6248414.65,Dormant,14.91
1254,797,9,106,20230824,-1459031.9,Active,13.42
1255,880,2,106,20241117,970617.63,Active,7.26
1256,266,5,103,20240225,-5276784.48,Active,13.54
1257,1856,7,104,20231017,-218748.54,Active,30.51
1258,592,5,109,20240908,-5547882.07,Active,13.29
1259,319,2,101,20230513,1430424.71,Active,3.3
1260,1554,5,103,20240915,-951297.54,Active,11.88
1261,1569,9,108,20230624,-4110697.8,Active,12.11
1262,1609,2,106,20231127,1183711.04,Active,4.59
1263,388,9,105,20241217,-5816256.18,Active,15.33
1264,1986,2,102,20230410,244275.9,Active,4.54
1265,1413,9,104,20230926,-3855588.33,Active,15.44
1266,62,6,107,20240607,-6351689.26,Active,11.74
1267,1589,7,104,20241221,-50256.9,Active,35.18
1268,1201,2,104,20230713,1251932.24,Active,7.2
1269,1142,8,107,20231008,-2611601.34,Dormant,11.27
1270,75,8,104,20241112,-79587.84,Closed,11.17
1271,1913,6,106,20230728,-3353492.77,Closed,14.78
1272,1766,8,102,20241229,-1115932.97,Active,9.22
1273,1570,2,110,20241127,204519.68,Closed,5.22
1274,1487,6,102,20240419,-5018325.06,Dormant,8.74
1275,650,4,105,20240301,-4319798.23,Active,11.69
1276,219,1,105,20230630,997570.68,Active,7.49
1277,1671,7,103,20241017,-84200.42,Closed,39.3
1278,1998,9,106,20241117,-647137.71,Active,10.81
1279,47,1,105,20240819,492303.01,Dormant,6.2
1280,1908,9,110,20230808,-4816390.22,Active,9.25
1281,1997,5,106,20230820,-2580578.24,Active,9.43
1282,1193,2,104,20230814,74568.98,Active,4.4
1283,1546,9,102,20240608,-6502037.96,Active,12.62
1284,1415,9,105,20230210,-7255239.34,Active,13.43
1285,827,1,105,20240218,1378338.63,Active,4.89
1286,552,1,103,20230610,104052.58,Active,7.27
1287,219,8,101,20240716,-3780323.79,Active,11.21
1288,542,3,110,20230614,1409546.1,Active,7.03
1289,685,3,103,20241202,973080.15,Dormant,5.56
1290,1292,1,108,20240511,328408.4,Active,6.19
1291,1961,9,104,20230114,-7917692.44,Active,8.54
1292,560,10,104,20240125,12569993.79,Active,0.0
1293,1256,7,104,20240515,-247507.61,Active,29.27
1294,1995,10,107,20230331,22813282.78,Active,0.0
1295,1754,2,107,20241117,383243.93,Active,5.72
1296,235,7,110,20240823,-57349.48,Active,28.55
1297,378,10,102,20241102,24195771.91,Active,0.0
1298,473,4,101,20230414,-5863457.25,Active,13.63
1299,447,5,102,20230329,-4617869.05,Active,13.39
1300,1700,1,107,20230926,161323.53,Active,3.93
1301,1484,2,106,20240205,488342.31,Active,4.85
1302,1394,5,108,20230309,-5321801.89,Active,14.93
1303,798,6,104,20241111,-6966111.04,Active,14.94
1304,1004,8,105,20230725,-3527734.01,Active,10.39
1305,325,1,101,20230425,1122738.15,Active,5.36
1306,227,5,103,20230922,-2303397.07,Active,9.83
1307,970,9,102,20241208,-4712551.38,Active,11.11
1308,921,4,105,20230723,-6723770.35,Active,15.73
1309,984,4,108,20241016,-7243212.0,Active,8.63
1310,996,7,104,20231113,-295947.94,Active,33.93
1311,297,2,105,20241023,1082142.76,Active,5.35
1312,557,9,105,20240805,-5983903.29,Active,8.65
1313,1813,2,104,20230709,1348264.73,Active,4.13
1314,1962,9,110,20240908,-4616588.68,Dormant,15.43
1315,1286,8,109,20240419,-76798.16,Active,15.69
1316,1413,9,107,20240510,-4565210.95,Active,8.51
1317,223,5,107,20230205,-2046783.31,Active,14.53
1318,1288,7,110,20231229,-169564.7,Active,30.42
1319,1280,4,104,20240414,-2631484.69,Active,14.93
1320,1555,4,109,20230430,-2700762.01,Closed,10.21
1321,34,2,102,20240418,848173.28,Active,3.62
1322,90,4,108,20240818,-3328261.01,Active,15.97
1323,1395,9,108,20230119,-5761526.19,Active,10.16
1324,760,2,101,20240122,385428.35,Active,7.13
1325,575,10,108,20240804,22381017.05,Dormant,0.0
1326,1253,2,102,20240930,1208318.29,Active,6.56
1327,1289,4,101,20240821,-3834299.1,Active,10.58
1328,1552,1,108,20230612,1225781.06,Active,3.97
1329,678,2,102,20231121,756046.98,Active,4.03
1330,1,7,106,20231127,-280396.45,Active,37.56
1331,337,1,102,20240226,1471076.65,Active,5.57
1332,395,3,103,20231020,352095.12,Active,3.2
1333,1695,4,104,20230825,-1104393.93,Active,11.96
1334,463,10,103,20230518,1271527.06,Active,0.0
1335,751,5,107,20231208,-1273739.34,Dormant,8.97
1336,971,7,101,20230323,-51412.55,Active,24.63
1337,1727,7,102,20241027,-25448.19,Active,26.84
1338,851,2,107,20240416,344656.43,Active,6.66
1339,1066,9,109,20230204,-7602236.67,Dormant,15.49
1340,1879,10,106,20240711,22216510.92,Closed,0.0
1341,1092,10,104,20240526,23863643.58,Active,0.0
1342,1628,8,105,20240818,-2560055.1,Dormant,13.05
1343,1635,1,104,20240816,609318.43,Active,4.69
1344,1900,2,110,20241111,173905.93,Dormant,6.13
1345,471,9,102,20230215,-4502515.54,Active,11.46
1346,1460,3,101,20241108,777413.69,Active,5.43
1347,259,4,101,20230926,-4091907.05,Dormant,13.05
1348,495,9,109,20240418,-714364.67,Active,12.44
1349,535,6,109,20240425,-1132630.62,Active,9.84
1350,1742,4,103,20230203,-6432816.94,Active,10.15
1351,1061,3,110,20230119,664079.12,Active,4.9
1352,165,6,108,20230421,-1358845.35,Dormant,10.57
1353,62,1,101,20240917,1170291.29,Active,6.49
1354,1768,1,102,20230511,484422.42,Active,6.41
1355,1200,2,102,20230404,1032246.65,Active,5.16
1356,900,9,106,20230814,-505118.24,Closed,13.23
1357,53,3,106,20230822,469953.19,Active,6.02
1358,1033,5,105,20240428,-2123392.32,Active,9.14
1359,1230,10,109,20241121,12181069.28,Dormant,0.0
1360,157,3,103,20230329,1236711.18,Active,4.3
1361,87,6,107,20230120,-3777551.38,Active,12.3
1362,91,10,101,20230808,568491.94,Active,0.0
1363,708,6,102,20241207,-2923660.59,Active,12.37
1364,830,7,110,20240520,-36882.7,Active,31.43
1365,1048,4,106,20230401,-2988052.06,Active,8.87
1366,349,10,107,20241101,18375192.28,Active,0.0
1367,963,1,107,20240711,312666.86,Dormant,4.85
1368,1144,8,110,20240122,-2872862.72,Active,15.99
1369,1595,9,103,20240403,-1049845.11,Active,8.96
1370,1901,2,107,20230305,379969.86,Dormant,5.38
1371,1875,9,101,20241226,-2129782.19,Closed,14.0
1372,1319,3,109,20241025,1422719.38,Dormant,5.24
1373,1057,4,107,20230525,-5759542.13,Active,9.91
1374,819,5,104,20230525,-1281144.42,Active,8.99
1375,1268,5,103,20240330,-4197701.63,Active,13.34
1376,630,7,105,20230914,-47577.86,Active,28.37
1377,1469,3,106,20230423,1083651.96,Active,6.8
1378,214,5,105,20240720,-703237.8,Dormant,15.05
1379,598,7,103,20230509,-106402.82,Active,37.51
1380,1775,1,103,20240610,605515.5,Active,4.03
1381,697,9,103,20240314,-2385973.15,Dormant,15.69
1382,48,2,108,20230517,566529.43,Active,4.85
1383,596,9,110,20240614,-7681775.03,Dormant,12.48
1384,47,4,102,20240916,-2978555.76,Active,12.67
1385,366,5,106,20240726,-5817682.61,Active,9.51
1386,1428,1,106,20230909,57273.93,Active,6.09
1387,1747,5,104,20240608,-1676887.0,Closed,10.12
1388,1688,6,104,20241206,-6636778.34,Active,10.43
1389,1452,2,107,20230915,1092948.07,Active,6.63
1390,185,2,110,20241014,682661.12,Dormant,5.1
1391,254,9,101,20240426,-4871329.14,Active,9.99
1392,1293,4,108,20230605,-1773418.95,Active,11.54
1393,463,1,107,20230621,1282365.48,Closed,6.26
1394,1881,10,109,20230504,12668326.8,Closed,0.0
1395,196,8,109,20240412,-6874108.74,Active,14.34
1396,1075,1,101,20240716,1367354.84,Active,3.94
1397,1661,1,110,20231120,161011.94,Active,6.5
1398,262,10,109,20240525,23145998.75,Active,0.0
1399,968,8,105,20230519,-5847626.18,Active,14.67
1400,1967,7,101,20240117,-264684.38,Active,36.24
1401,1249,6,103,20240319,-7092777.34,Active,9.07
1402,1656,2,109,20230102,959293.43,Active,5.59
1403,599,4,104,20230923,-3206166.97,Dormant,12.08
1404,1202,3,107,20231212,292864.18,Active,6.67
1405,442,10,110,20240521,12893388.42,Active,0.0
1406,687,6,107,20241014,-660119.76,Active,10.41
1407,1528,5,103,20240830,-4181457.93,Active,11.55
1408,1699,6,101,20240724,-6235246.62,Active,11.03
1409,810,7,107,20230614,-289886.37,Active,37.39
1410,197,2,103,20230615,640347.47,Dormant,6.81
1411,1934,4,101,20231108,-4186039.68,Active,10.02
1412,1812,10,102,20240106,20545221.47,Active,0.0
1413,1403,8,102,20241210,-2597006.8,Active,14.09
1414,360,4,105,20231209,-7185074.32,Active,11.17
1415,1043,9,103,20230308,-3518111.67,Active,9.32
1416,994,7,109,20230205,-193245.28,Active,26.57
1417,1075,5,105,20241213,-6009823.59,Active,8.8
1418,1836,9,101,20230203,-6360800.39,Active,15.89
1419,702,5,104,20230517,-3841250.71,Active,13.5
1420,1831,9,103,20240319,-3289285.12,Active,10.09
1421,1259,2,101,20240729,154609.63,Active,4.67
1422,37,10,101,20230330,12931287.07,Active,0.0
1423,133,5,105,20240105,-4613995.58,Active,15.51
1424,928,5,110,20230426,-6468232.56,Active,11.52
1425,1174,10,107,20240915,19282398.09,Active,0.0
1426,1599,5,109,20231006,-5151907.09,Active,14.2
1427,1385,8,102,20230314,-7118753.5,Active,10.72
1428,750,10,107,20231225,16101036.64,Active,0.0
1429,1158,2,105,20230424,32888.77,Active,5.25
1430,1268,4,103,20230314,-7129790.44,Dormant,9.31
1431,1653,4,105,20240415,-6255198.51,Active,14.32
1432,1155,9,101,20241126,-3292161.88,Closed,13.75
1433,969,3,107,20241216,960718.97,Active,5.06
1434,1827,1,108,20230612,261698.02,Active,3.97
1435,1484,4,109,20241203,-4873512.04,Active,10.94
1436,1860,6,104,20240509,-7193249.1,Active,12.4
1437,1150,1,105,20240406,1242192.4,Closed,7.04
1438,1818,2,103,20230514,1353470.51,Active,5.55
1439,62,9,103,20230307,-3279535.9,Active,14.22
1440,301,7,105,20240919,-28049.22,Active,33.91
1441,706,7,102,20240501,-277038.43,Active,27.9
1442,1657,7,102,20240906,-201603.49,Active,36.34
1443,390,9,106,20231114,-4593480.78,Active,15.85
1444,516,4,105,20240531,-3219430.4,Active,9.62
1445,1584,5,109,20230711,-2211616.57,Dormant,15.24
1446,1706,3,108,20240919,1128746.94,Active,3.0
1447,1053,7,110,20240722,-117201.89,Active,39.93
1448,113,2,107,20231216,756345.1,Active,3.34
1449,1668,10,106,20230825,20677233.31,Active,0.0
1450,1937,2,107,20240704,792190.75,Active,5.75
1451,601,10,102,20230406,21517002.05,Active,0.0
1452,1585,3,109,20230603,294653.37,Active,5.62
1453,843,3,101,20241209,1095234.6,Active,3.99
1454,35,8,108,20230608,-3569424.81,Active,10.61
1455,1463,8,103,20240519,-5821868.63,Active,14.22
1456,267,10,103,20230422,8941486.84,Active,0.0
1457,1787,8,108,20241126,-7386489.76,Closed,15.42
1458,1158,10,102,20241102,19343271.85,Active,0.0
1459,1074,9,105,20240107,-583906.86,Active,9.96
1460,476,2,103,20240408,1431335.68,Active,4.41
1461,351,4,106,20240704,-7330764.1,Active,11.51
1462,1899,2,108,20230802,16951.43,Dormant,6.82
1463,337,2,102,20241228,904787.83,Active,3.0
1464,1537,7,104,20230910,-247550.21,Active,41.63
1465,958,8,109,20241223,-4608813.41,Active,11.09
1466,447,8,102,20240918,-7136634.32,Active,12.59
1467,1214,1,103,20240218,1296972.41,Active,4.45
1468,811,5,109,20240607,-391859.99,Active,14.63
1469,584,1,104,20240430,678156.22,Dormant,6.07
1470,816,8,109,20240515,-910846.81,Active,9.56
1471,1620,8,109,20240919,-1404029.64,Active,9.9
1472,331,2,108,20230511,1341505.08,Dormant,5.65
1473,210,4,105,20241130,-4179424.7,Active,15.8
1474,1119,6,108,20231023,-6285936.64,Active,13.65
1475,1553,7,104,20231003,-262419.98,Dormant,33.71
1476,1737,9,103,20240822,-4370918.44,Active,15.97
1477,694,4,110,20240327,-6014656.25,Active,15.7
1478,1609,10,109,20241225,18119981.74,Active,0.0
1479,244,8,108,20230604,-5615886.79,Dormant,11.52
1480,484,7,109,20240423,-233965.76,Active,26.64
1481,748,1,107,20241019,811390.35,Dormant,3.38
1482,370,4,106,20230626,-2656730.29,Closed,9.69
1483,1391,6,101,20241016,-6229428.29,Active,12.54
1484,215,5,107,20240730,-4576982.79,Active,13.99
1485,1578,3,102,20231216,1472571.36,Active,3.62
1486,1985,8,110,20240806,-7641385.14,Active,12.68
1487,1397,5,104,20230218,-3468190.55,Active,13.07
1488,1120,1,103,20240417,191184.25,Dormant,7.13
1489,1636,1,110,20240124,1037998.11,Dormant,4.03
1490,888,10,105,20230718,12930350.21,Active,0.0
1491,1808,10,106,20240514,21230320.54,Active,0.0
1492,136,2,105,20231225,520822.28,Active,5.82
1493,1972,1,108,20230318,138406.9,Active,7.16
1494,1115,7,108,20230622,-117148.85,Active,27.53
1495,1345,3,101,20231221,1400922.64,Active,5.03
1496,160,10,102,20230819,18125513.77,Active,0.0
1497,1251,9,108,20240917,-3106571.49,Active,9.62
1498,1875,7,109,20241124,-149167.82,Dormant,39.22
1499,266,6,109,20240717,-4635593.98,Active,12.2
1500,1620,9,106,20240421,-5468423.73,Active,8.5
1501,1398,4,106,20230825,-462382.56,Active,10.52
1502,1833,6,107,20230110,-3078466.57,Active,13.15
1503,1166,1,101,20240426,1009843.86,Dormant,3.76
1504,361,6,106,20230610,-2183163.4,Active,9.87
1505,944,10,107,20231009,5304627.55,Active,0.0
1506,603,3,104,20231020,951289.58,Active,3.6
1507,1180,5,107,20230211,-6650951.54,Closed,10.17
1508,1119,10,102,20240726,8834558.71,Active,0.0
1509,1394,6,103,20240429,-4287670.02,Closed,11.03
1510,990,3,106,20230617,584225.72,Active,7.36
1511,1938,10,104,20240827,21774190.31,Active,0.0
1512,1601,6,102,20231212,-1827251.57,Active,15.94
1513,1147,7,106,20230924,-109741.27,Active,41.13
1514,539,7,109,20230216,-97312.91,Active,34.98
1515,1584,5,105,20240617,-1832443.33,Active,9.96
1516,246,9,110,20240731,-642351.66,Dormant,14.74
1517,1227,8,103,20230202,-422774.19,Active,12.41
1518,1192,4,105,20230821,-6357939.39,Active,9.15
1519,808,5,102,20240220,-2635705.59,Active,11.9
1520,672,4,102,20240806,-1771937.18,Active,9.8
1521,440,7,108,20241114,-218352.5,Active,41.11
1522,1636,7,108,20240426,-255467.8,Closed,24.82
1523,545,3,102,20230926,425934.73,Active,6.46
1524,1590,6,103,20231109,-3680232.15,Closed,13.12
1525,250,10,109,20240609,12085748.99,Active,0.0
1526,270,8,101,20230222,-2209872.11,Dormant,9.47
1527,1079,9,106,20240218,-3247439.18,Dormant,15.18
1528,1142,7,107,20241101,-17510.75,Active,29.84
1529,1038,7,108,20230907,-161674.47,Dormant,29.03
1530,284,8,106,20231109,-4106156.49,Dormant,15.87
1531,573,9,106,20230113,-5876458.02,Active,11.66
1532,1776,6,110,20241112,-2339859.35,Active,12.27
1533,1259,2,102,20230308,1218814.41,Active,4.93
1534,279,1,101,20240610,65269.53,Active,6.61
1535,471,10,104,20240308,2282330.14,Active,0.0
1536,1692,2,106,20230604,1302859.16,Active,3.31
1537,697,8,101,20230823,-4198205.91,Active,13.25
1538,1512,3,102,20240204,426580.31,Active,4.28
1539,1264,7,107,20230919,-175930.05,Active,41.91
1540,1024,4,107,20230515,-3619584.65,Active,13.28
1541,1945,5,107,20231215,-1240152.25,Active,8.55
1542,1056,3,106,20230101,432581.98,Active,7.27
1543,448,3,109,20230411,1211786.0,Active,3.48
1544,1713,2,103,20230705,301071.46,Dormant,3.64
1545,15,5,110,20231114,-786202.49,Active,11.33
1546,185,9,104,20230426,-3352175.6,Active,12.17
1547,1133,8,106,20230111,-242591.83,Active,9.74
1548,1063,2,108,20240330,266234.8,Active,3.81
1549,951,6,105,20240420,-5987271.44,Active,11.22
1550,991,3,107,20230312,232977.65,Active,5.57
1551,292,10,102,20240616,13017740.1,Active,0.0
1552,929,7,109,20230307,-72326.68,Active,25.84
1553,1780,3,108,20230813,1440565.52,Active,5.9
1554,937,4,104,20241117,-3571041.56,Active,13.88
1555,1157,10,103,20240222,23938929.58,Active,0.0
1556,354,3,110,20240702,1432834.01,Active,7.09
1557,844,3,102,20231110,1099474.89,Active,6.6
1558,1199,2,105,20241122,355171.82,Active,5.48
1559,342,6,106,20231022,-5634638.49,Active,10.33
1560,1832,9,104,20240124,-2595619.44,Active,15.55
1561,251,8,108,20240417,-5910063.73,Active,15.12
1562,1656,7,105,20231024,-74140.59,Active,24.35
1563,1773,5,110,20240218,-6495569.53,Active,14.31
1564,1485,2,103,20240117,1340014.58,Dormant,5.72
1565,1193,8,101,20230607,-1535018.06,Active,9.81
1566,114,6,104,20230501,-5350428.16,Active,12.97
1567,1866,8,102,20231225,-1753185.7,Active,13.81
1568,284,10,109,20231220,23672205.1,Active,0.0
1569,58,2,103,20230228,1190057.21,Active,4.79
1570,1768,1,109,20240315,283472.25,Active,3.17
1571,1559,9,108,20240716,-4872310.73,Dormant,15.55
1572,1063,9,109,20230407,-6915803.13,Active,11.79
1573,1420,6,109,20240420,-2891045.93,Active,10.28
1574,1893,1,101,20240507,303790.8,Active,4.25
1575,1890,7,102,20230121,-244401.82,Active,39.39
1576,225,8,102,20241201,-2807755.37,Closed,15.04
1577,1786,10,102,20240522,1059594.21,Active,0.0
1578,1596,10,106,20241204,16768204.92,Active,0.0
1579,568,9,104,20240126,-500674.7,Dormant,14.67
1580,1181,7,108,20231213,-24794.35,Active,36.36
1581,1247,2,103,20240202,597331.44,Active,5.85
1582,237,4,103,20230915,-988729.75,Active,13.65
