TransactionID,AccountID,DateKey,Channel,TxnType,Amount,IsFraudFlag
24075,2244,20230425,POS,Interest,274980.9,0
24076,2632,20230528,Branch,Transfer,437016.56,0
24077,2065,20231019,ATM,Deposit,31968.92,0
24078,485,20241124,NetBanking,Fee,490175.61,0
24079,848,20230227,Branch,Deposit,2457.39,0
24080,506,20230220,UPI,Deposit,463343.26,0
24081,2614,20241213,ATM,Transfer,18517.83,0
24082,99,20241201,NetBanking,Interest,326307.21,0
24083,410,20230323,ATM,Deposit,427917.03,0
24084,451,20240817,UPI,Deposit,486236.79,0
24085,1620,20231226,Branch,Withdrawal,254794.05,0
24086,1515,20240620,POS,Transfer,330049.97,0
24087,2385,20240822,Branch,Fee,471805.59,0
24088,709,20241110,ATM,Withdrawal,295410.5,0
24089,1747,20231026,MobileApp,Payment,202471.18,0
24090,1236,20230306,UPI,Payment,485755.95,0
24091,2801,20231004,Branch,Transfer,442496.22,0
24092,1446,20241013,MobileApp,Withdrawal,439434.88,0
24093,2254,20240929,NetBanking,Withdrawal,385164.02,0
24094,736,20240105,Branch,Fee,257779.12,0
24095,824,20240329,ATM,Transfer,257350.98,0
24096,3433,20240102,POS,Withdrawal,261545.83,0
24097,3186,20230427,ATM,Deposit,246237.17,0
24098,293,20230815,ATM,Payment,384984.32,0
24099,2453,20240620,UPI,Interest,59333.28,0
24100,979,20240910,NetBanking,Withdrawal,82230.49,0
24101,2071,20230921,POS,Transfer,258848.76,0
24102,2394,20230406,Branch,Interest,64199.94,0
24103,1677,20240225,Branch,Interest,17349.4,0
24104,1029,20240211,POS,Interest,255912.73,0
24105,1149,20230829,ATM,Fee,397709.2,0
24106,928,20240527,MobileApp,Interest,9162.86,0
24107,3200,20241031,ATM,Transfer,167362.78,0
24108,2297,20240403,Branch,Transfer,279846.84,0
24109,415,20230808,ATM,EMI,488490.38,0
24110,1469,20230804,POS,EMI,18226.32,0
24111,2053,20230903,Branch,Transfer,62845.85,0
24112,1237,20240518,NetBanking,Payment,79145.48,0
24113,2960,20241005,UPI,Fee,57193.51,0
24114,1832,20240206,MobileApp,Withdrawal,459172.77,0
24115,2799,20230522,NetBanking,Interest,10532.98,0
24116,3075,20241007,ATM,Transfer,487707.07,0
24117,2946,20230525,Branch,Deposit,478098.08,0
24118,2747,20230705,MobileApp,EMI,284778.21,0
24119,1421,20241216,ATM,EMI,493319.25,0
24120,2335,20241223,Branch,EMI,365192.32,0
24121,224,20240315,UPI,Interest,49562.65,0
24122,49,20230117,Branch,Withdrawal,473301.86,0
24123,1058,20230329,MobileApp,Transfer,470160.53,0
24124,763,20230707,POS,EMI,322354.17,0
24125,232,20240319,NetBanking,EMI,220067.25,0
24126,2070,20231013,NetBanking,EMI,358671.08,0
24127,2742,20230201,ATM,Deposit,208541.89,0
24128,3012,20240317,POS,Fee,287316.24,0
24129,2366,20231023,Branch,Withdrawal,355744.43,0
24130,1038,20230830,ATM,Withdrawal,281942.93,0
24131,2538,20230614,POS,EMI,302627.31,0
24132,1930,20240516,NetBanking,Fee,261694.41,0
24133,425,20240602,Branch,Interest,332903.47,0
24134,1477,20230612,MobileApp,Deposit,363480.56,0
24135,2724,20230226,NetBanking,Payment,457501.33,0
24136,380,20240428,UPI,EMI,60746.93,0
24137,621,20230528,MobileApp,Fee,444432.79,0
24138,30,20231216,NetBanking,Transfer,75265.92,0
24139,581,20231207,NetBanking,Transfer,148899.35,0
24140,175,20240314,UPI,Interest,396990.48,0
24141,1714,20241224,NetBanking,Payment,135666.09,0
24142,2305,20240327,POS,Deposit,213124.21,0
24143,1605,20240804,Branch,Transfer,123756.92,0
24144,1604,20240529,Branch,Deposit,402556.33,0
24145,1819,20240523,Branch,Deposit,238027.36,0
24146,1252,20240112,POS,Fee,88440.83,0
24147,43,20241119,ATM,Interest,496003.48,0
24148,2806,20230225,NetBanking,Interest,351479.3,0
24149,1929,20230215,NetBanking,Interest,111230.19,0
24150,1904,20240602,Branch,Payment,360516.42,0
24151,1853,20240410,Branch,Transfer,408414.72,0
24152,2047,20230614,NetBanking,Withdrawal,237581.01,0
24153,1380,20241202,NetBanking,Deposit,368034.44,0
24154,1616,20241109,POS,Transfer,145430.21,0
24155,1426,20230722,ATM,Fee,311736.32,0
24156,616,20230821,MobileApp,Transfer,281494.24,0
24157,915,20230511,Branch,Payment,191596.56,0
24158,1232,20240121,Branch,Interest,492854.46,0
24159,2543,20240316,ATM,Transfer,205897.54,0
24160,266,20240416,ATM,Deposit,71528.2,0
24161,1735,20230703,MobileApp,Withdrawal,18627.56,0
24162,1886,20230719,UPI,Deposit,433036.94,0
24163,2493,20230305,Branch,EMI,355817.05,0
24164,1014,20230602,NetBanking,Interest,36528.68,0
24165,2417,20240722,MobileApp,Payment,76518.01,0
24166,2140,20240213,ATM,Deposit,263025.23,0
24167,951,20230320,Branch,Transfer,109788.8,0
24168,493,20240419,MobileApp,EMI,215929.24,0
24169,3280,20240703,MobileApp,Deposit,342299.6,0
24170,1581,20240601,UPI,Interest,419142.24,0
24171,340,20230416,ATM,Payment,469831.54,0
24172,967,20230913,Branch,Fee,222661.81,0
24173,2876,20231201,ATM,Transfer,388461.06,0
24174,2633,20241029,UPI,Transfer,18486.43,0
24175,1484,20230612,NetBanking,Payment,218243.06,0
24176,2357,20240908,Branch,Deposit,140664.33,0
24177,1441,20230203,ATM,Deposit,217662.98,0
24178,2957,20230526,POS,Withdrawal,106259.87,0
24179,2207,20230917,POS,Interest,248880.21,0
24180,1657,20240506,POS,Withdrawal,76097.09,0
24181,492,20240419,NetBanking,Deposit,102497.09,0
24182,1729,20240808,NetBanking,Withdrawal,82256.55,0
24183,3366,20231120,MobileApp,Interest,309356.29,0
24184,476,20231109,Branch,Payment,102138.39,0
24185,3079,20231122,Branch,Payment,302672.71,0
24186,1338,20230901,UPI,Withdrawal,268203.38,0
24187,771,20230101,ATM,Transfer,51162.66,0
24188,1815,20240721,NetBanking,Deposit,436662.82,0
24189,3414,20230519,MobileApp,Deposit,153056.29,0
24190,958,20240701,Branch,Deposit,404020.65,0
24191,1117,20231220,Branch,Fee,151142.2,0
24192,540,20241024,POS,EMI,303639.55,0
24193,2905,20240410,POS,Deposit,47020.2,0
24194,1033,20241013,Branch,Withdrawal,67634.14,0
24195,2944,20231008,UPI,Payment,139890.47,0
24196,2417,20230213,NetBanking,Withdrawal,167465.96,0
24197,907,20230610,ATM,Deposit,145657.87,0
24198,1126,20240918,NetBanking,Transfer,233133.46,0
24199,1833,20230602,NetBanking,Withdrawal,445941.68,0
24200,3147,20241229,NetBanking,Deposit,19839.81,0
24201,1724,20230219,UPI,EMI,210017.13,0
24202,2009,20230512,ATM,Fee,319202.86,0
24203,2447,20230704,UPI,Deposit,198976.37,0
24204,2505,20230725,ATM,Payment,289100.43,0
24205,1485,20241227,MobileApp,Fee,153600.61,0
24206,522,20240712,Branch,Withdrawal,438157.44,0
24207,2416,20230310,UPI,Payment,7841.51,0
24208,2942,20231114,UPI,Payment,4287.3,0
24209,3088,20230613,NetBanking,EMI,340894.93,0
24210,265,20240325,Branch,Interest,308436.4,0
24211,3334,20231115,UPI,Transfer,309425.55,0
24212,2999,20240601,ATM,Interest,221408.16,0
24213,2475,20240413,ATM,Withdrawal,201239.17,0
24214,2677,20240107,POS,Fee,151007.08,0
24215,2404,20240715,NetBanking,Fee,168538.1,0
24216,2761,20240803,UPI,Transfer,16156.35,0
24217,3052,20230425,Branch,EMI,42096.77,0
24218,4,20240525,POS,Deposit,54604.44,0
24219,1645,20240421,Branch,Payment,100755.41,0
24220,3006,20231101,POS,Withdrawal,61837.31,0
24221,3141,20240203,POS,Withdrawal,41311.74,0
24222,3493,20230224,MobileApp,Interest,259082.15,0
24223,2285,20240121,NetBanking,EMI,15582.66,0
24224,1464,20240522,UPI,Fee,43104.15,0
24225,808,20240512,MobileApp,Deposit,446914.4,0
24226,1924,20240627,ATM,Fee,341428.81,0
24227,2694,20231213,ATM,Deposit,313961.98,0
24228,2747,20230213,MobileApp,Deposit,145515.99,0
24229,3195,20231010,POS,Transfer,130793.19,0
24230,1072,20230710,UPI,Transfer,408557.3,0
24231,2616,20241028,UPI,Withdrawal,374240.64,0
24232,1323,20230122,ATM,Deposit,452946.1,0
24233,1144,20231226,Branch,Interest,459636.73,0
24234,1487,20230706,MobileApp,Interest,19330.12,0
24235,1450,20230304,UPI,Payment,84460.3,0
24236,2073,20231003,POS,Interest,170750.24,0
24237,906,20230119,UPI,Payment,252666.72,0
24238,1466,20240613,POS,Interest,138598.61,0
24239,709,20230214,Branch,Withdrawal,184720.89,0
24240,1915,20240615,Branch,Deposit,110860.44,0
24241,188,20230424,Branch,Deposit,345378.05,0
24242,3265,20231028,ATM,Transfer,373519.13,0
24243,859,20240108,Branch,Withdrawal,463554.07,0
24244,2606,20230528,MobileApp,EMI,482430.83,0
24245,2376,20240911,NetBanking,Fee,74331.01,0
24246,532,20230829,ATM,Transfer,271099.71,0
24247,530,20240314,ATM,Payment,418957.78,0
24248,3363,20241103,UPI,Payment,25124.4,0
24249,668,20240828,NetBanking,Deposit,156561.84,0
24250,2266,20231122,Branch,Interest,189308.75,0
24251,777,20230702,UPI,Interest,418233.95,0
24252,441,20240812,ATM,Withdrawal,452129.25,0
24253,3397,20240211,Branch,EMI,80753.45,0
24254,1707,20231215,POS,EMI,41141.98,0
24255,409,20231007,UPI,Interest,12109.69,0
24256,137,20230710,MobileApp,Payment,252786.27,0
24257,2993,20230408,NetBanking,Payment,15471.94,0
24258,1991,20230806,Branch,EMI,253698.96,0
24259,3304,20241229,UPI,Payment,129476.18,0
24260,3081,20240710,ATM,Deposit,272758.38,0
24261,3036,20230726,Branch,Payment,400915.51,0
24262,377,20230325,NetBanking,Interest,320044.1,0
24263,736,20230522,UPI,Fee,120339.56,0
24264,375,20230718,Branch,Deposit,42307.14,0
24265,613,20241002,ATM,Fee,227180.04,0
24266,2435,20240723,UPI,Fee,451860.19,0
24267,3139,20240124,ATM,Transfer,341951.69,0
24268,2544,20240724,MobileApp,Payment,135410.82,0
24269,2340,20231102,Branch,Transfer,281726.33,0
24270,2767,20230917,ATM,Interest,236881.98,0
24271,773,20240816,POS,Fee,299834.52,0
24272,1003,20240717,UPI,Interest,464561.5,0
24273,994,20241204,POS,Fee,1701.53,0
24274,803,20230513,UPI,Fee,193020.59,0
24275,665,20230612,UPI,Deposit,479147.97,0
24276,2826,20240502,Branch,Fee,200955.57,0
24277,3457,20231216,MobileApp,Deposit,454292.33,0
24278,888,20231011,NetBanking,Withdrawal,6696.12,0
24279,687,20231128,NetBanking,Withdrawal,394328.76,0
24280,2199,20240709,Branch,Payment,159354.89,0
24281,3337,20230906,NetBanking,Transfer,180244.37,0
24282,927,20240825,ATM,EMI,778.72,0
24283,2164,20230111,MobileApp,Fee,389503.7,0
24284,809,20240722,Branch,Transfer,59985.56,0
24285,1129,20240302,UPI,Deposit,141956.56,0
24286,2492,20241208,MobileApp,Transfer,120243.71,0
24287,70,20240705,MobileApp,Payment,326721.82,0
24288,2861,20241209,MobileApp,Deposit,186502.28,0
24289,3215,20230630,UPI,Transfer,420559.47,0
24290,895,20231124,UPI,Transfer,463421.33,0
24291,2728,20240328,Branch,Deposit,277095.85,0
24292,2920,20230829,NetBanking,Deposit,205733.11,0
24293,116,20231019,UPI,Withdrawal,169458.46,0
24294,52,20230806,UPI,Interest,441392.23,0
24295,3129,20241116,POS,Fee,487574.77,0
24296,2742,20230513,POS,Deposit,78523.04,0
24297,2471,20230205,Branch,EMI,433690.94,0
24298,2506,20240227,ATM,Withdrawal,459244.55,0
24299,824,20231116,NetBanking,Deposit,454276.65,0
24300,228,20230831,POS,Payment,18512.5,0
24301,844,20241008,MobileApp,Interest,101789.58,0
24302,3379,20231228,POS,Withdrawal,159127.66,0
24303,2266,20231018,Branch,EMI,136323.55,0
24304,2451,20240104,UPI,Withdrawal,97056.14,0
24305,3436,20240601,POS,Withdrawal,240946.67,0
24306,1669,20230527,ATM,Payment,26343.49,0
24307,1925,20240427,MobileApp,Fee,148928.85,0
24308,1788,20240714,UPI,Transfer,449732.27,0
24309,1049,20240915,UPI,Payment,11459.43,0
24310,2066,20230109,UPI,Interest,385962.98,0
24311,1130,20241120,Branch,Transfer,16849.2,0
24312,2838,20240615,Branch,Withdrawal,150693.63,0
24313,2127,20231209,UPI,EMI,366753.55,0
24314,43,20240717,NetBanking,Fee,221222.35,0
24315,2569,20240929,ATM,Fee,118076.3,0
24316,1973,20230430,NetBanking,Fee,485136.31,0
24317,713,20231122,MobileApp,Withdrawal,494051.11,0
24318,231,20230718,MobileApp,Interest,414537.2,0
24319,3341,20230625,NetBanking,Interest,22488.4,0
24320,1290,20240130,ATM,Transfer,215991.86,0
24321,2603,20241022,ATM,Interest,435519.56,0
24322,2077,20230418,MobileApp,Fee,377101.36,0
24323,1266,20240927,POS,Payment,174478.46,0
24324,3451,20231126,Branch,Withdrawal,464620.94,0
24325,2061,20240913,Branch,Fee,381625.38,0
24326,1374,20230915,POS,Payment,107666.48,0
24327,602,20240518,MobileApp,EMI,216874.29,0
24328,2736,20230620,MobileApp,Withdrawal,93893.92,0
24329,1304,20240420,NetBanking,Fee,313673.9,0
24330,2284,20240418,POS,Withdrawal,122028.55,0
24331,569,20230714,Branch,EMI,495236.44,0
24332,440,20230118,MobileApp,Transfer,112808.57,0
24333,2307,20240823,ATM,Fee,31046.62,0
24334,1749,20240328,NetBanking,Interest,319536.7,0
24335,2589,20240428,MobileApp,Transfer,184979.63,0
24336,169,20241017,Branch,Deposit,171781.15,0
24337,1046,20230625,MobileApp,Transfer,57171.98,0
24338,3460,20230821,UPI,EMI,158235.91,0
24339,662,20230717,POS,Withdrawal,143027.93,0
24340,2482,20240910,NetBanking,Deposit,403144.29,0
24341,1149,20240809,ATM,EMI,259054.29,0
24342,610,20230214,Branch,Payment,333279.48,0
24343,2963,20240325,Branch,Withdrawal,31962.25,0
24344,445,20241227,ATM,Fee,128399.83,0
24345,900,20230709,Branch,Payment,18954.94,0
24346,2225,20241009,Branch,EMI,115989.42,0
24347,2603,20240712,POS,EMI,357871.95,0
24348,2041,20230809,Branch,Transfer,191397.12,0
24349,1623,20231106,ATM,EMI,207651.65,0
24350,53,20240119,NetBanking,Interest,3113.89,0
24351,2984,20240527,MobileApp,Transfer,174585.77,0
24352,2171,20241011,Branch,Fee,427802.84,0
24353,1606,20240328,ATM,EMI,415923.12,0
24354,983,20241130,MobileApp,Withdrawal,86275.33,0
24355,1806,20240409,MobileApp,Payment,351236.03,0
24356,3451,20230204,UPI,Deposit,339375.64,0
24357,3007,20240603,MobileApp,Interest,26253.94,0
24358,2528,20231020,UPI,Payment,39496.47,0
24359,3079,20241010,Branch,Withdrawal,406249.63,0
24360,1572,20240905,POS,Transfer,89460.71,0
24361,2163,20241115,Branch,Deposit,131628.31,0
24362,3272,20230508,UPI,Transfer,267079.2,0
24363,2605,20230501,ATM,Payment,305420.23,0
24364,898,20231117,Branch,Transfer,34417.41,0
24365,154,20231206,MobileApp,Transfer,285584.06,0
24366,2900,20230323,Branch,Payment,42566.0,0
24367,1087,20231122,Branch,Transfer,417279.59,0
24368,3271,20231129,MobileApp,Fee,135443.15,0
24369,2076,20231217,ATM,Withdrawal,71328.09,0
24370,513,20241119,MobileApp,Deposit,336904.58,0
24371,1241,20230304,ATM,Payment,215353.65,0
24372,1745,20241011,UPI,Payment,126016.37,0
24373,2237,20230331,Branch,Transfer,193474.91,0
24374,2916,20241006,POS,Deposit,104256.06,0
24375,1087,20230425,POS,Withdrawal,250885.04,0
24376,2510,20240624,NetBanking,Deposit,284326.61,0
24377,1828,20230604,ATM,Interest,92805.72,0
24378,891,20241111,ATM,Interest,200762.21,0
24379,1529,20240908,POS,EMI,397438.25,0
24380,1654,20230621,ATM,Transfer,421560.81,0
24381,1639,20240121,MobileApp,Deposit,259260.57,0
24382,1792,20231228,Branch,EMI,342659.97,0
24383,2045,20230216,NetBanking,Interest,254105.55,0
24384,2526,20230115,MobileApp,Interest,27458.59,0
24385,1656,20240412,MobileApp,Fee,87344.78,0
24386,1547,20230607,Branch,Interest,310105.72,0
24387,3367,20230225,Branch,Deposit,263889.43,0
24388,1436,20240519,MobileApp,EMI,387913.92,0
24389,188,20230327,MobileApp,Transfer,357665.79,0
24390,1682,20231107,MobileApp,Fee,180760.95,0
24391,3367,20240925,MobileApp,Fee,401587.93,0
24392,1662,20240608,NetBanking,Fee,378277.3,0
24393,2357,20231106,NetBanking,Interest,287780.07,0
24394,2536,20230815,ATM,Fee,252714.59,0
24395,2246,20240507,ATM,Withdrawal,126013.37,0
24396,3266,20231017,MobileApp,Withdrawal,228479.1,0
24397,2294,20240612,ATM,Fee,65866.7,0
24398,1728,20240117,NetBanking,Fee,350020.75,0
24399,1971,20240226,MobileApp,Fee,422793.51,0
24400,3255,20240618,Branch,Withdrawal,266157.68,0
24401,609,20231217,NetBanking,EMI,61598.44,0
24402,1182,20241104,NetBanking,Fee,10445.83,0
24403,80,20230506,NetBanking,Deposit,412565.61,0
24404,1817,20240621,MobileApp,Deposit,301857.24,0
24405,312,20240102,POS,Interest,258965.86,0
24406,2208,20230512,POS,Transfer,464205.41,0
24407,3097,20231206,MobileApp,Interest,305280.85,0
24408,707,20241211,ATM,Interest,302346.31,0
24409,677,20240404,Branch,Withdrawal,24559.26,0
24410,2565,20230402,POS,Fee,117682.09,0
24411,2236,20231227,Branch,Fee,219778.64,0
24412,2074,20240421,MobileApp,Transfer,32199.22,0
24413,576,20241011,ATM,Deposit,138389.26,0
24414,2707,20240207,MobileApp,EMI,190216.38,0
24415,1610,20231118,POS,Interest,306301.93,0
24416,746,20241221,UPI,Interest,174302.58,0
24417,3475,20231129,MobileApp,EMI,65518.35,0
24418,839,20231014,Branch,Interest,128029.42,0
24419,3493,20231120,Branch,Payment,490308.36,0
24420,1303,20240410,UPI,Withdrawal,252337.7,0
24421,1991,20240114,UPI,Transfer,289109.67,0
24422,1050,20240221,ATM,Deposit,197087.51,0
24423,3261,20231202,UPI,Withdrawal,284801.34,0
24424,314,20230413,NetBanking,Transfer,37672.34,0
24425,2629,20231129,POS,Withdrawal,284018.62,0
24426,1753,20230928,MobileApp,Withdrawal,263743.84,0
24427,142,20230506,Branch,Payment,151513.65,0
24428,2849,20241129,UPI,EMI,411832.89,0
24429,3261,20241228,MobileApp,Payment,256492.15,0
24430,644,20240312,NetBanking,Withdrawal,132943.35,0
24431,987,20230210,UPI,Fee,199311.88,0
24432,1884,20241229,UPI,Payment,448672.04,0
24433,1725,20240727,UPI,Deposit,397646.3,0
24434,1279,20230519,POS,EMI,375127.44,0
24435,764,20240707,POS,Payment,245881.67,0
24436,2602,20230612,Branch,Transfer,114209.95,0
24437,414,20231119,MobileApp,Withdrawal,119894.73,0
24438,1160,20230703,MobileApp,Interest,118519.24,0
24439,978,20230716,POS,Fee,265162.28,0
24440,614,20241227,NetBanking,Withdrawal,13720.71,0
24441,2083,20231216,MobileApp,Fee,71668.56,0
24442,1541,20240928,MobileApp,Deposit,189053.07,0
24443,156,20240705,ATM,Payment,260218.78,0
24444,2115,20241204,NetBanking,Interest,317953.52,0
24445,1454,20230910,Branch,EMI,248766.75,0
24446,748,20230818,ATM,Transfer,292193.15,0
24447,2803,20241225,MobileApp,Withdrawal,77583.5,0
24448,2522,20240917,UPI,Interest,285654.49,0
24449,1204,20241123,NetBanking,Fee,11711.24,0
24450,3035,20240211,ATM,Payment,290962.56,0
24451,1436,20240826,NetBanking,Transfer,26268.47,0
24452,448,20230901,NetBanking,Payment,235362.45,0
24453,1338,20231121,MobileApp,Deposit,159829.37,0
24454,1363,20240724,NetBanking,EMI,71117.2,0
24455,608,20241207,UPI,Deposit,440534.44,0
24456,1939,20231126,ATM,Interest,64059.0,0
24457,2755,20230119,NetBanking,Payment,469042.21,0
24458,2628,20231130,ATM,Deposit,357356.61,0
24459,3032,20240421,ATM,Transfer,455250.46,0
24460,469,20241212,ATM,Withdrawal,371309.69,0
24461,1521,20240318,Branch,Interest,54274.36,0
24462,86,20240826,ATM,Interest,107796.78,0
24463,2178,20230327,ATM,Interest,269359.47,0
24464,3356,20230312,ATM,Fee,220341.11,0
24465,829,20240910,ATM,Transfer,121047.37,0
24466,692,20241020,Branch,Payment,65906.25,0
24467,1616,20230806,POS,Withdrawal,134007.91,0
24468,2080,20230627,Branch,Fee,54698.68,0
24469,1894,20230524,POS,Deposit,405704.35,0
24470,1757,20231020,NetBanking,Payment,454112.31,0
24471,354,20230805,MobileApp,Deposit,253189.92,0
24472,3224,20230912,UPI,Interest,313450.28,0
24473,872,20241222,ATM,EMI,152962.43,0
24474,1490,20240916,UPI,EMI,140004.95,0
24475,1406,20241202,POS,Fee,103938.5,0
24476,593,20230628,POS,Fee,14753.52,0
24477,2112,20240521,Branch,Fee,349400.43,0
24478,1601,20240622,NetBanking,Deposit,26100.31,0
24479,187,20240612,UPI,Payment,6312.26,0
24480,2295,20230508,UPI,EMI,33503.37,0
24481,912,20240618,POS,Interest,142576.16,0
24482,205,20230125,NetBanking,Interest,491979.27,0
24483,1402,20230428,UPI,Withdrawal,95951.61,0
24484,3083,20241122,POS,Transfer,178363.36,0
24485,2718,20240524,ATM,Transfer,154411.54,0
24486,2082,20231126,POS,Transfer,151567.13,0
24487,732,20240715,Branch,Fee,111459.01,0
24488,2469,20240310,ATM,Deposit,86062.75,0
24489,2302,20230802,ATM,Deposit,61640.88,0
24490,1699,20240305,Branch,Fee,418990.48,0
24491,1925,20240317,POS,Deposit,432534.05,0
24492,1563,20240911,ATM,Payment,279727.1,0
24493,272,20240710,UPI,Fee,43278.82,0
24494,37,20240706,NetBanking,Payment,278155.33,0
24495,892,20231210,POS,Interest,247195.6,0
24496,954,20230619,NetBanking,Transfer,221660.83,0
24497,3322,20240528,MobileApp,Withdrawal,402685.04,0
24498,334,20231217,UPI,Interest,26097.14,0
24499,1120,20230921,UPI,Interest,232717.51,0
24500,2025,20240124,UPI,Fee,493317.57,0
24501,310,20240613,MobileApp,Transfer,219521.48,0
24502,2594,20230927,ATM,Fee,45224.97,0
24503,2418,20230524,ATM,Payment,149537.3,0
24504,2334,20230131,NetBanking,Fee,208533.33,0
24505,2602,20241018,POS,Transfer,377129.21,0
24506,2793,20240808,ATM,EMI,160427.52,0
24507,510,20230607,ATM,Payment,346949.21,0
24508,2857,20230812,Branch,EMI,414999.17,0
24509,1414,20231011,Branch,Transfer,336495.76,0
24510,2655,20241029,ATM,Deposit,393120.03,0
24511,2354,20230521,UPI,Payment,154888.15,0
24512,3401,20231017,ATM,Interest,420633.35,0
24513,432,20231210,POS,Interest,88602.37,0
24514,1552,20240108,POS,Transfer,354959.71,0
24515,525,20240516,Branch,Withdrawal,33220.13,0
24516,1017,20241218,NetBanking,Transfer,177508.12,0
24517,1704,20230618,MobileApp,Payment,65227.22,0
24518,3013,20240101,POS,Fee,202632.77,0
24519,1158,20230621,NetBanking,Fee,76867.84,0
24520,2348,20240406,UPI,Interest,324822.2,0
24521,3297,20240830,ATM,EMI,469176.84,0
24522,1521,20241218,NetBanking,Fee,269531.59,0
24523,3176,20230816,UPI,Payment,50559.21,0
24524,551,20230814,POS,Payment,197493.21,0
24525,2755,20240228,MobileApp,EMI,286614.75,0
24526,2548,20241001,UPI,EMI,472042.03,0
24527,540,20230123,ATM,Transfer,69867.0,0
24528,2260,20231022,Branch,Transfer,340257.98,0
24529,2433,20241127,ATM,EMI,232199.11,0
24530,1211,20240702,POS,Fee,194206.47,0
24531,2278,20240726,POS,Fee,159649.74,0
24532,3291,20240919,ATM,Transfer,419053.84,0
24533,851,20240709,MobileApp,Fee,18115.86,0
24534,594,20240217,MobileApp,Withdrawal,300721.38,0
24535,3369,20240407,NetBanking,Fee,267841.02,0
24536,3283,20231003,ATM,Payment,316749.52,0
24537,1288,20240602,NetBanking,Payment,115374.11,0
24538,1044,20230117,ATM,Fee,363347.41,0
24539,692,20230413,UPI,Transfer,224322.02,0
24540,3455,20241225,UPI,Deposit,67632.81,0
24541,794,20230804,POS,EMI,285711.88,0
24542,3149,20240325,ATM,Transfer,55189.17,0
24543,3308,20240922,Branch,Deposit,126312.95,0
24544,167,20240706,Branch,Deposit,175020.87,0
24545,3480,20230307,UPI,Withdrawal,313797.51,0
24546,608,20240828,Branch,Deposit,385882.02,0
24547,2842,20230714,ATM,Fee,345595.89,0
24548,2051,20230711,NetBanking,Interest,147852.5,0
24549,3049,20230605,NetBanking,Withdrawal,271325.99,0
24550,3341,20240709,ATM,Fee,451553.09,0
24551,3006,20240405,POS,Interest,122952.23,0
24552,73,20230206,NetBanking,Deposit,495681.57,0
24553,635,20240315,ATM,Withdrawal,197906.43,0
24554,376,20231219,MobileApp,Payment,430553.38,0
24555,2442,20241018,Branch,Interest,82722.55,0
24556,3007,20230213,MobileApp,Transfer,384139.85,0
24557,701,20240227,POS,Interest,124772.35,0
24558,2417,20230601,ATM,Payment,424222.96,0
24559,2379,20231217,MobileApp,Transfer,54438.68,0
24560,2285,20240930,ATM,Interest,386061.78,0
24561,1704,20230310,ATM,Withdrawal,300254.09,0
24562,3282,20241110,Branch,EMI,475259.74,0
24563,1601,20230607,Branch,Withdrawal,80087.79,0
24564,2166,20230421,ATM,Payment,405955.22,0
24565,112,20240308,NetBanking,Fee,194561.34,0
24566,1751,20240104,Branch,Fee,429492.5,0
24567,3028,20240304,POS,Withdrawal,497044.98,0
24568,162,20240822,POS,Transfer,5845.18,0
24569,2231,20240310,NetBanking,EMI,202368.08,0
24570,1397,20240831,UPI,EMI,235844.97,0
24571,90,20230130,MobileApp,Payment,96123.76,0
24572,2174,20230927,MobileApp,Deposit,494079.82,0
24573,1514,20230102,ATM,Payment,26143.85,0
24574,269,20240501,Branch,Transfer,235222.81,0
24575,2265,20240723,NetBanking,Withdrawal,131437.08,0
24576,3081,20241213,ATM,Withdrawal,243783.92,0
24577,1444,20240329,POS,Fee,463469.29,0
24578,2702,20241117,ATM,Payment,239662.17,0
24579,2998,20231224,Branch,Transfer,262658.71,0
24580,1179,20231107,POS,Withdrawal,331149.24,0
24581,2359,20231114,UPI,Fee,41612.07,0
24582,1629,20241221,MobileApp,Fee,116760.48,0
24583,957,20230214,MobileApp,Fee,213049.83,0
24584,2322,20240403,NetBanking,Withdrawal,17000.05,0
24585,2450,20231011,ATM,Fee,88819.77,0
24586,471,20230126,NetBanking,Interest,456915.47,0
24587,1548,20230623,POS,Transfer,302669.49,0
24588,3402,20230815,POS,Transfer,452386.69,0
24589,148,20241206,POS,Payment,285045.4,0
24590,2307,20230123,NetBanking,EMI,245086.14,0
24591,1645,20240923,Branch,Transfer,297728.61,0
24592,3341,20230827,POS,Withdrawal,444886.79,0
24593,3410,20241218,ATM,Deposit,370304.18,0
24594,2455,20230717,ATM,Interest,442485.29,0
24595,2361,20231103,MobileApp,Payment,446922.73,0
24596,1393,20230113,POS,Deposit,62173.45,0
24597,2469,20240809,MobileApp,Fee,194984.57,0
24598,2515,20240715,UPI,Interest,245679.96,0
24599,2420,20230328,Branch,Payment,395811.28,0
24600,1859,20240926,POS,Transfer,430053.37,0
24601,1734,20230720,NetBanking,Deposit,125206.68,0
24602,2090,20241031,Branch,Payment,148581.59,0
24603,2089,20231031,POS,Deposit,347661.13,0
24604,963,20241030,ATM,Withdrawal,235158.13,0
24605,978,20231227,ATM,Interest,319096.04,0
24606,308,20230524,NetBanking,Fee,248834.24,0
24607,1688,20230316,POS,Withdrawal,189756.98,0
24608,9,20241006,MobileApp,Interest,325516.6,0
24609,1240,20230329,POS,EMI,144149.9,0
24610,3291,20241220,Branch,Payment,439843.62,0
24611,391,20230714,UPI,Withdrawal,69410.23,0
24612,188,20230831,NetBanking,Interest,107711.56,0
